start	end	text
3034980	3035420	you open
3035420	3035860	your network
3035860	3036200	setting
3036200	3036760	you will
3036760	3037120	see that
3037120	3037640	you probably
3037640	3038140	have both
3038140	3038920	an IPv6
3038920	3039700	and IPv4
3039700	3040040	address
3040040	3040900	depending on
3040900	3041300	where you
3041300	3041540	are
3041540	3042020	which network
3042020	3042400	you're using
3042400	3042640	yeah
3042640	3045780	no
3045780	3046480	no
3046480	3047400	no
3047400	3047720	because
3047720	3048240	and I
3048240	3048440	thought
3048440	3049000	you want
3049000	3049220	to know
3049220	3049500	why
3049500	3050620	because
3050620	3051160	this is
3051160	3051340	the
3051340	3051720	within
3051720	3052100	waste
3052100	3053100	this is
3053100	3053500	the only
3053500	3054300	changing
3054300	3054740	IP
3054740	3055920	is like
3055920	3056220	moving
3056220	3056700	mountains
3056700	3058140	okay
3058140	3058620	it's a
3058620	3059180	humongous
3059180	3059700	undertaking
3059700	3060740	people thought
3060740	3061080	about it
3061080	3061700	for decades
3061700	3062640	because IP
3062640	3063640	has fundamental
3063640	3064100	issues
3064100	3064480	no matter
3064480	3065020	what version
3065020	3065440	it is
3065440	3066040	it's a fundamental
3066040	3066300	issue
3066300	3067380	to change
3067380	3067840	to something
3067840	3068280	other than
3068280	3068580	IP
3068580	3069420	requires
3069420	3070980	incredible
3070980	3071320	effort
3071320	3072420	okay
3072420	3073280	that's why
3073280	3074240	with SSL
3074240	3074620	TLS
3074620	3075080	it's much
3075080	3075420	easier
3075420	3077040	with
3077040	3077880	Kerber
3077880	3078340	it's much
3078340	3078560	easier
3078560	3079320	this application
3079320	3079820	things
3079820	3081880	moving things
3081880	3082360	in the network
3082360	3083400	is very high
3083400	3084760	moving things
3084760	3086120	evolving things
3086120	3086560	here
3086560	3088140	easy
3088140	3089580	that's
3089580	3089900	hop by
3089900	3090120	hop
3090120	3090420	you can
3090420	3090740	do it
3090740	3091020	on your
3091020	3091240	own
3091240	3091520	in your
3091520	3091820	home
3091820	3092540	install
3092540	3092840	some
3092840	3093320	weird
3093320	3093700	ass
3093700	3094740	custom
3094740	3095220	hack
3095220	3096160	data link
3096160	3096440	layer
3096440	3096940	that you
3096940	3097380	designed
3097380	3098660	nobody cares
3098660	3100220	nobody cares
3100220	3100600	maybe your
3100600	3101060	neighbors care
3101060	3102700	but you know
3102700	3102960	what I mean
3102960	3103540	you're totally
3103540	3104020	free to do
3104020	3104240	that
3104240	3104960	you want
3104960	3105320	to put
3105320	3107080	pigeons
3107080	3107440	in the
3107440	3108040	physical layer
3108040	3108500	that carry
3108500	3109360	IP packets
3109360	3109720	you know
3109720	3110880	no problem
3110880	3111680	do it
3111680	3112180	but
3112180	3112980	yeah
3112980	3113300	serious
3113300	3113820	you can do
3113820	3114020	it
3114020	3114900	nobody cares
3114900	3115600	except
3115600	3116060	people
3116060	3117240	get pooped
3117240	3117420	on
3117420	3117960	but
3117960	3119240	network
3119240	3119520	layer
3119520	3120120	is where
3120120	3120500	it's
3120500	3120880	common
3120880	3121240	and so
3121240	3121640	it's
3121640	3122080	impossible
3122080	3124860	let me put it
3124860	3125180	this way
3125180	3125840	you all
3125840	3126360	got a lot
3126360	3126680	of years
3126680	3126920	ahead
3126920	3127980	I would
3127980	3128580	be super
3128580	3128960	duper
3128960	3129560	surprised
3129560	3130600	if there's
3130600	3131400	IPV7
3131400	3132020	or anything
3132020	3132700	higher than
3132700	3133000	6
3133000	3133880	in your
3133880	3134340	lifetime
3134340	3135900	of course
3135900	3136340	never say
3136340	3136540	no
3136540	3136820	never
3136820	3137100	but
3137100	3137760	I would
3137760	3138600	be really
3138600	3139020	surprised
3139020	3139500	because
3139500	3139700	it's
3139700	3140060	such a
3140060	3140260	hard
3140260	3140460	thing
3140460	3145620	yeah
3145620	3146160	but let's
3146160	3147500	keep our
3147500	3147820	eye on the
3147820	3148020	ball
3148020	3148360	what
3148360	3148920	IP
3148920	3149280	before
3149280	3149640	remember
3149640	3150120	designed
3150120	3150500	in like
3150500	3150760	early
3150760	3152360	80s
3152360	3152600	they
3152600	3152820	thought
3152820	3153320	jeez
3153320	3154000	we have
3154000	3155140	5,000
3155140	3155840	10,000
3155840	3156320	hosts
3156320	3156620	on the
3156620	3157060	internet
3157060	3158580	32 bits
3158580	3159780	is enough
3159780	3160480	for an
3160480	3160880	address
3160880	3163520	32 bits
3163520	3163980	2 to the
3163980	3164320	32
3164320	3164820	right
3164820	3165660	big number
3165660	3167860	wrong
3167860	3168980	not such a
3168980	3169340	big number
3169340	3169800	after all
3169800	3171180	so
3171180	3171540	already
3171540	3172360	by the
3172360	3173120	decade
3173120	3173520	later
3173520	3173740	like
3173740	3174000	maybe
3174000	3174300	like
3174300	3174820	late
3174820	3176020	80s
3176020	3176140	they
3176140	3176320	started
3176320	3176500	saying
3176500	3177020	ah
3177020	3177340	maybe
3177340	3177580	mid
3177580	3177840	80s
3177840	3178000	even
3178000	3178680	we're
3178680	3178880	going to
3178880	3179080	run
3179080	3179400	out
3179400	3180380	sooner
3180380	3180580	or
3180580	3180820	later
3180820	3181240	like
3181240	3181600	within
3181600	3181880	10
3181880	3182200	years
3182200	3182520	15
3182520	3182720	years
3182720	3182860	we're
3182860	3182960	going
3182960	3183000	to
3183000	3183200	run
3183200	3183480	out
3183480	3185120	and
3185120	3185900	the
3185900	3186200	truth
3186200	3186360	is
3186360	3186640	actually
3186640	3186980	they never
3186980	3187340	did
3187340	3188700	and
3188700	3188980	we still
3188980	3189160	use
3189160	3189480	before
3189480	3189680	which
3189680	3189860	means
3189860	3190020	we
3190020	3190220	didn't
3190220	3190480	quite
3190480	3190780	there
3190780	3191380	one
3191380	3191620	of the
3191620	3191880	reasons
3191880	3192160	is
3192160	3192440	that
3192440	3193740	and
3193740	3193920	this
3193920	3194060	is
3194060	3194380	totally
3194380	3194800	obscure
3194800	3195420	the
3195420	3195720	U.S.
3195720	3196060	government
3196060	3196380	or
3196380	3196700	the
3196700	3197000	agency
3197000	3198620	was
3198620	3198820	called
3198820	3199200	IANA
3199200	3199440	that
3199440	3200140	allocates
3200140	3201640	IP
3201640	3202260	addresses
3202260	3202660	instead
3202660	3202780	of
3202780	3203000	this
3203000	3203840	weird
3203840	3204320	agency
3204320	3204680	that
3204680	3205120	worldwide
3205120	3206540	they
3206540	3207280	allocated
3207280	3207920	huge
3207920	3208280	blocks
3208280	3208440	of
3208440	3208820	addresses
3208820	3209200	to
3209200	3209800	corporations
3209800	3210060	that
3210060	3210240	never
3210240	3210500	used
3210500	3210720	them
3210720	3212300	and
3212300	3212940	they
3212940	3213220	also
3213220	3213720	reserved
3213720	3214080	huge
3214080	3214400	blocks
3214400	3214580	for
3214580	3214900	future
3214900	3215220	use
3215220	3215640	so
3215640	3215820	in
3215820	3215940	the
3215940	3216100	end
3216100	3216260	I
3216260	3216480	think
3216480	3216720	they
3216720	3217120	released
3217120	3217560	some
3217560	3217720	of
3217720	3217880	them
3217880	3218340	gradually
3218340	3218720	so
3218720	3219200	we
3219200	3219400	wound
3219400	3219520	up
3219520	3219760	never
3219760	3220180	not
3220180	3220540	yet
3220540	3220880	running
3220880	3221100	out
3221100	3221220	of
3221220	3221800	IPv4
3221800	3222240	addresses
3222240	3223240	but
3223240	3223700	it's
3223700	3223980	still
3223980	3224940	not
3224940	3225060	a
3225060	3225200	good
3225200	3225600	idea
3225600	3226100	to
3226100	3226340	stick
3226340	3226520	to
3226520	3227140	IPv4
3227140	3227300	in
3227300	3227380	the
3227380	3227600	longer
3227600	3228820	so
3228820	3229460	IPv6
3229460	3229660	was
3229660	3230080	designed
3230080	3230260	to
3230260	3230460	take
3230460	3230640	care
3230640	3230780	of
3230780	3231280	look
3231280	3231400	at
3231400	3232000	IPv4
3232000	3232280	because
3232280	3232620	most
3232620	3232780	of
3232780	3232880	the
3232880	3233120	rest
3233120	3233280	of
3233280	3233400	the
3233400	3233820	discussion
3233820	3234160	today
3234160	3234320	is
3234320	3235880	IPv4
3235880	3236600	version
3236600	3236980	number
3236980	3237320	that's
3237320	3237580	fixed
3237580	3237760	at
3237760	3238020	4
3238020	3238240	for
3238240	3238820	IPv4
3238820	3239080	that's
3239080	3239240	4
3239240	3239440	but
3239440	3239800	remember
3239800	3240080	our
3240080	3240540	SSL
3240540	3240860	TLS
3240860	3241440	discussion
3241440	3242780	if you
3242780	3242940	have
3242940	3243060	an
3243060	3243660	IPv6
3243660	3244000	packet
3244000	3244320	that
3244320	3244480	will
3244480	3244660	be
3244660	3245000	6
3245000	3246000	and
3246000	3246160	that
3246160	3246260	is
3246260	3246400	the
3246400	3246560	only
3246560	3246840	things
3246840	3246940	they
3246940	3247080	have
3247080	3247200	in
3247200	3247400	common
3247400	3247600	the
3247600	3247920	first
3247920	3248260	thing
3248260	3248600	in
3248600	3248720	the
3248720	3249000	packet
3249000	3249400	is
3249400	3249580	the
3249580	3249820	version
3249820	3250140	number
3250140	3252180	it's
3252180	3252460	kind of
3252460	3252600	like
3252600	3252760	an
3252760	3253180	SSL
3253180	3253580	TLS
3253580	3254020	you
3254020	3254240	look at
3254240	3254340	the
3254340	3254500	version
3254500	3254720	numbers
3254720	3254900	like
3254900	3255900	4
3255900	3256700	6
3256700	3257460	now
3257460	3257560	I
3257560	3257700	know
3257700	3257820	what
3257820	3257900	to
3257900	3258100	do
3258100	3260340	IHL
3260340	3260900	is
3260900	3261300	internet
3261300	3261600	header
3261600	3262040	length
3262040	3262920	it's
3262920	3263120	only
3263120	3263560	4
3263560	3266560	bits
3266560	3268380	right
3268380	3268800	so
3268800	3269240	not a lot
3269240	3269560	it just
3269560	3270000	tells you
3270000	3270940	how many
3270940	3272340	32 bit
3272340	3272820	words
3272820	3273100	there
3273100	3273320	are
3273320	3273480	in
3273480	3273600	the
3273600	3273820	header
3273820	3276840	32 bit
3276840	3277220	words
3277220	3277720	right
3277720	3278140	so
3278140	3278440	for
3278440	3278940	standard
3278940	3279380	IPv4
3279380	3280880	without
3280880	3283620	options
3283620	3284060	it's
3284060	3284200	going
3284200	3284240	to
3284240	3284380	be
3284380	3284660	1
3284660	3284940	2
3284940	3285340	3
3285340	3285660	4
3285660	3286000	5
3286000	3286200	it's
3286200	3286320	going
3286320	3286380	to
3286380	3286520	just
3286520	3286660	be
3286660	3286960	number
3286960	3287400	5
3287400	3291220	type
3291220	3291400	of
3291400	3291840	service
3291840	3293200	type
3293200	3293360	of
3293360	3293720	service
3293720	3294120	is
3294120	3294620	an
3294620	3295420	obscure
3295420	3295900	field
3295900	3296480	it's
3296480	3296760	used
3296760	3296980	for
3296980	3297300	different
3297300	3297580	type
3297580	3297720	of
3297720	3298000	flows
3298000	3298260	it was
3298260	3298540	supposed
3298540	3298840	to
3298840	3299880	distinguish
3299880	3300460	between
3300460	3300760	let's
3300760	3301040	say
3301040	3301800	a
3301800	3302140	remote
3302140	3302740	terminal
3302740	3303120	like
3303120	3303260	a
3303260	3303520	login
3303520	3304100	connection
3304100	3304460	where
3304460	3304660	you
3304660	3304920	type
3304920	3305080	in
3305080	3305260	like
3305260	3305480	one
3305480	3305900	character
3305900	3306120	the
3306120	3306380	time
3306380	3306540	is
3306540	3306760	sent
3306760	3306920	as
3306920	3307040	a
3307040	3307340	packet
3307340	3308800	from
3308800	3309100	let's
3309100	3309360	say
3309360	3310100	file
3310100	3310600	transfer
3310600	3311100	connections
3311100	3311360	where you
3311360	3311600	have a
3311600	3311880	fault
3311880	3312660	more like
3312660	3313100	HTTP
3313100	3314680	small
3314680	3315200	requests
3315200	3315540	in
3315540	3316060	big
3316060	3317160	response
3317160	3317620	is out
3317620	3320200	is it
3320200	3321860	because
3321860	3322660	it was
3322660	3322860	like
3322860	3323200	very
3323200	3324740	old
3324740	3325500	that
3325500	3326280	it
3326280	3326560	seems
3326560	3326860	like
3326860	3327520	odd
3327520	3327860	that
3327860	3328900	they
3328900	3329040	would
3329040	3329300	waste
3329300	3329480	so
3329480	3329640	many
3329640	3330060	bits
3330060	3331240	to
3331240	3331400	say
3331400	3331740	five
3331740	3331980	rather
3331980	3332100	than
3332100	3332640	oh
3332640	3332800	no
3332800	3332980	no
3332980	3333180	it's
3333180	3333320	not
3333320	3333600	always
3333600	3333900	five
3333900	3334840	it's
3334840	3335000	not
3335000	3335180	always
3335180	3335460	it could
3335460	3335580	be
3335580	3335980	longer
3335980	3336300	it could
3336300	3336420	be
3336420	3336700	longer
3336700	3336980	because
3336980	3337140	of
3337140	3337640	options
3337640	3339340	it
3339340	3339780	has
3339780	3339900	to
3339900	3340000	be
3340000	3340140	at
3340140	3340340	least
3340340	3340640	five
3340640	3340880	right
3340880	3341180	so
3341180	3341420	it
3341420	3341620	has
3341620	3341740	to
3341740	3342020	be
3342020	3342480	it
3342480	3342720	has
3342720	3342840	to
3342840	3343020	be
3343020	3343260	that's
3343260	3343480	right
3343480	3343640	I
3343640	3344200	well
3344200	3344480	wait
3344480	3344760	a minute
3344760	3345040	I
3345040	3345600	don't
3345600	3345820	quote
3345820	3345980	me
3345980	3347480	I used
3347480	3347600	to
3347600	3347760	know
3347760	3347960	this
3347960	3348200	I
3348200	3348380	should
3348380	3348540	look
3348540	3348780	back
3348780	3349160	it
3349160	3349380	may
3349380	3349540	be
3349540	3349780	that
3349780	3350440	five
3350440	3350620	is
3350620	3350760	the
3350760	3351020	minimum
3351020	3351240	so
3351240	3351360	it
3351360	3351640	counts
3351640	3351920	over
3351920	3352400	five
3352400	3353300	but
3353300	3353980	it
3353980	3354180	has
3354180	3354300	to
3354300	3354540	have
3354540	3354700	the
3354700	3354980	length
3354980	3356420	and
3356420	3356820	I'm
3356820	3357060	pretty
3357060	3357380	sure
3357380	3357720	that
3357720	3358300	let's
3358300	3358520	see
3358520	3358840	one
3358840	3359180	two
3359180	3359820	four
3359820	3360160	the
3360160	3364340	other
3364340	3364680	question
3364680	3364860	is
3364860	3365000	why
3365000	3365200	would
3365200	3365380	you need
3365380	3365520	the
3365520	3365880	IHL
3365880	3366060	if you
3366060	3366160	have
3366160	3366280	the
3366280	3366420	total
3366420	3366640	length
3366640	3366900	anyway
3366900	3369260	why
3369260	3369540	do
3369540	3369760	you
3369760	3370020	need
3370020	3370260	to
3370260	3370700	ah
3370700	3371100	total
3371100	3371540	length
3371540	3371960	is
3371960	3372680	including
3372680	3372900	the
3372900	3373200	data
3373200	3375700	that
3375700	3376260	includes
3376260	3376860	the
3376860	3377080	data
3377080	3377280	that
3377480	3377760	I'll show
3377760	3377980	you
3377980	3378800	okay
3378800	3379280	below
3379280	3379740	this
3379740	3380440	that's
3380440	3380540	the
3380540	3380700	header
3380700	3380960	below
3380960	3381240	this
3381240	3381380	is
3381380	3381500	the
3381500	3381740	data
3381740	3383260	so
3383260	3383600	that's
3383600	3383960	a
3383960	3384160	different
3384160	3384400	bit
3384400	3384740	and
3384740	3385080	that's
3385080	3385440	16
3385440	3385760	bits
3385760	3386240	so
3386240	3386800	the
3386800	3387220	maximum
3387220	3387540	you could
3387540	3387760	ever
3387760	3388140	transmit
3388140	3388520	in one
3388520	3388840	packet
3388840	3389060	is
3389060	3389280	2 to
3389280	3389360	the
3389360	3389640	16
3389640	3390260	IP
3390260	3390500	does
3390500	3390760	not
3390760	3391020	tell
3391020	3391380	you
3391380	3393500	how
3393500	3393900	big
3393900	3394180	a
3394180	3394480	packet
3394480	3394880	can
3394880	3395180	be
3395180	3396320	up to
3396320	3396560	that
3396560	3397240	cannot
3397240	3397400	be
3397400	3397600	built
3397600	3398020	above
3398020	3398540	you
3398540	3398680	know
3398680	3398840	2
3398840	3398860	to
3398860	3399180	the
3399180	3401320	16
3401320	3403780	minus
3403780	3404100	1
3404100	3405780	but
3405780	3406340	it
3406340	3406460	can
3406460	3406620	be
3406620	3407160	less
3407160	3407680	and
3407680	3408080	that's
3408080	3408540	determined
3408540	3409020	by
3409020	3409700	that's
3409700	3409900	again
3409900	3410160	more
3410160	3410300	than
3410300	3410400	you
3410400	3410520	want
3410520	3410600	to
3410600	3410780	know
3410780	3411000	but
3411000	3411200	is
3411200	3411660	determined
3411660	3411980	by
3411980	3412260	the
3412260	3412760	maximum
3412760	3414060	transmission
3414060	3414580	unit
3414580	3415060	of
3415060	3415260	the
3415260	3415620	link
3415620	3416380	of
3416380	3416620	the
3416620	3417840	link
3417840	3418260	not
3418260	3418420	the
3418420	3418700	path
3418700	3419160	the
3419160	3419440	link
3419440	3419780	that you're
3419780	3420120	transmitting
3420120	3420340	it
3420340	3421060	so
3421060	3421220	for
3421220	3421480	example
3421480	3421720	for
3421720	3421900	an
3421900	3422240	internet
3422240	3422500	it's
3422500	3423080	1,500
3423080	3423620	something
3423620	3424660	bytes
3424660	3426080	okay
3426080	3426400	there are
3426400	3426540	some
3426540	3426900	other
3426900	3428260	media
3428260	3428700	where it's
3428700	3429060	smaller
3429060	3429460	and some
3429460	3429780	where it's
3429780	3430180	bigger
3430180	3431640	identification
3431640	3432600	is essentially
3432600	3432960	like a
3432960	3433560	sequence number
3433560	3433800	of the
3433800	3434060	packet
3434060	3435780	it
3435780	3436180	allows
3436180	3436460	the
3436460	3437620	receiver
3437620	3438100	to say
3438100	3438420	okay
3438420	3439160	to order
3439160	3439640	packets
3439640	3441740	flags
3441740	3444380	fragment
3444380	3444820	offset
3444820	3445180	that's
3445180	3445300	called
3445300	3445940	fragmentation
3445940	3446740	IPv4
3446740	3447200	supports
3447200	3447400	what's
3447400	3447540	called
3447540	3448220	fragmentation
3448220	3448800	which
3448800	3449020	means
3449020	3449180	if
3449180	3449300	you
3449300	3449660	give
3449660	3450180	on
3450180	3450300	the
3450300	3450700	source
3450700	3451480	side
3451480	3452760	to IP
3452760	3453040	a
3453040	3453440	large
3453440	3453840	packet
3453840	3455320	it
3455320	3455500	will
3455500	3455840	chop
3455840	3456020	it
3456020	3456240	in
3456240	3456600	smaller
3456600	3457120	pieces
3457120	3458080	okay
3458080	3458840	subject
3458840	3459240	to
3459240	3459660	the
3459660	3460020	maximum
3460020	3460560	transmission
3460560	3460980	unit
3460980	3461220	of
3461220	3461400	its
3461400	3461640	link
3461640	3462720	am I
3462720	3463500	making
3463500	3463840	sense
3463840	3464880	so
3464880	3465080	if
3465080	3465240	the
3465240	3466020	maximum
3466020	3466520	transmission
3466520	3466920	unit
3466920	3467340	on its
3467340	3468340	next
3468340	3468800	top
3468800	3469220	is
3469220	3469660	1500
3469660	3470320	bytes
3470320	3470860	it
3470860	3471040	will
3471040	3471380	chop
3471380	3472100	everything
3472100	3472360	into
3472360	3472600	that
3472600	3473220	appropriate
3473220	3473760	size
3473760	3474260	and
3474260	3474480	then
3474480	3474640	it
3474640	3474840	needs
3474840	3475000	to
3475000	3475600	reassemble
3475600	3475900	them
3475900	3476060	at
3476060	3476180	the
3476180	3476760	receiver
3476760	3477100	which
3477100	3477220	is
3477220	3477420	a
3477420	3477880	huge
3477880	3478160	pain
3478160	3478280	in
3478280	3478700	ass
3478700	3480020	because
3480020	3480620	fragments
3480620	3481760	of
3481760	3481900	the
3481900	3482160	same
3482160	3482540	packet
3482540	3483940	can
3483940	3484160	also
3484160	3484380	be
3484380	3484780	fragmented
3484780	3485000	in
3485000	3485400	transit
3485400	3488300	they
3488300	3488480	can
3488480	3488640	never
3488640	3488820	be
3488820	3489340	reassembled
3489340	3489500	in
3489500	3489780	transit
3489780	3490320	because
3490320	3490720	in
3490720	3491020	transit
3491020	3491380	everything
3491380	3491620	is
3491620	3491820	treated
3491820	3492460	as
3492460	3492620	one
3492620	3492920	packet
3492920	3494280	but
3494280	3494540	when
3494540	3494740	they
3494740	3495080	arrive
3495080	3495220	at
3495220	3495320	the
3495320	3495860	destination
3495860	3496360	they
3496360	3496540	need
3496540	3496660	to
3496660	3496800	be
3496800	3497380	reassembled
3497380	3497620	and
3497620	3497940	IP
3497940	3498480	before
3498480	3499800	implementations
3499800	3500420	suck
3500420	3500740	because
3500740	3500940	of
3500940	3501120	this
3501120	3501500	they
3501500	3501620	are
3501620	3502160	complex
3502160	3502700	because
3502700	3503160	fragmentation
3503160	3503640	is a
3503640	3503840	very
3503840	3504240	painful
3504240	3504600	thing
3504600	3505700	also
3505700	3505900	for
3505900	3506320	security
3506320	3507260	IP
3507260	3507720	6
3507720	3508600	has
3508600	3508840	no
3508840	3509280	fragmentation
3509280	3512360	so
3512360	3513000	fragmentation
3513000	3513340	offset
3513340	3513660	means
3513660	3514320	how far
3514320	3514560	into
3514560	3514760	the
3514760	3515140	original
3515140	3515500	packet
3515500	3515800	is
3515800	3516100	this
3516100	3516720	particular
3516720	3517060	packet
3517060	3519200	make sense
3519200	3519780	yeah
3519780	3521340	like
3521340	3521680	where
3521680	3522480	in the
3522480	3522740	original
3522740	3523040	packet
3523040	3523280	does
3523280	3523520	this
3523520	3523720	one
3523720	3524120	start
3524120	3525300	which
3525300	3525580	piece
3525580	3525720	of
3525720	3525860	the
3525860	3526100	puzzle
3526100	3526340	is
3526340	3526660	this
3526660	3529200	time
3529200	3529560	to live
3529560	3529780	is a
3529780	3529980	hot
3529980	3530340	count
3530340	3531420	usually
3531420	3532360	initialized
3532360	3533460	to 255
3533460	3534160	not always
3534160	3534960	but up
3534960	3535820	to 255
3535820	3536180	that's the
3536180	3536340	only
3536340	3537040	thing
3537040	3537280	you can
3537280	3537760	put there
3537760	3538940	and the
3538940	3539220	maximum
3539220	3539640	value
3539640	3540260	and it's
3540260	3540820	decremented
3540820	3541620	by every
3541620	3542000	router
3542000	3542320	that
3542320	3542800	sees
3542800	3542980	the
3542980	3543240	packet
3543240	3544440	the
3544440	3544640	reason
3544640	3544880	it's
3544880	3545080	there
3545080	3545340	is to
3545340	3545700	avoid
3545700	3546320	loops
3546320	3547100	routing
3547100	3547400	loops
3547400	3547820	and all kinds
3547820	3548180	of weird
3548180	3548600	traffic
3548600	3549200	things that
3549200	3549460	used to
3549460	3549700	happen
3549700	3549940	on the
3549940	3550200	internet
3550200	3551720	right
3551720	3551980	if you
3551980	3552160	don't
3552160	3552540	have it
3552540	3552820	then
3552820	3554260	in theory
3554260	3555100	a packet
3555100	3555340	can
3555340	3556020	forever
3556020	3556260	run
3556260	3556600	around
3556600	3557860	like in
3557860	3558280	a maze
3558280	3560040	so
3560040	3560420	once it
3560420	3560660	reaches
3560660	3561080	zero
3561080	3562500	the router
3562500	3563060	that receives
3563060	3563260	it
3563260	3563880	and decrements
3563880	3564100	it to
3564100	3564380	zero
3564380	3565240	discards
3565240	3565640	the packet
3565640	3573180	also because
3573180	3573800	that consumes
3573800	3574340	resources
3574340	3574740	right
3574740	3575880	protocol
3575880	3577180	protocol means
3577180	3577720	not IP
3577720	3578700	what is the
3578700	3579360	next protocol
3579360	3580960	which transport
3580960	3581180	layer
3581180	3581520	which
3581520	3581920	which
3581920	3583500	which protocol
3583500	3583980	is going to
3583980	3584560	handle this
3584560	3585320	packet after
3585320	3585680	IP
3585680	3586520	when it
3586520	3587960	goes up
3587960	3589360	remember
3589360	3590240	packet is
3590240	3590740	received at
3590740	3591360	the destination
3591360	3593040	goes for the
3593040	3593780	physical layer
3593780	3594040	right
3594040	3594260	then
3594260	3595220	from physical
3595220	3595440	layer
3595440	3595700	to the
3595700	3596060	data link
3596060	3596240	layer
3596240	3596680	I hand it
3596680	3597060	over to
3597060	3597360	IP
3597360	3597700	IP
3597700	3598200	does its
3598200	3598460	thing
3598460	3598820	and says
3598820	3599260	what do I
3599260	3599480	do with
3599480	3599840	it next
3599840	3600760	protocol
3600760	3601360	tells it
3601360	3602800	okay
3602800	3603600	it invokes
3603600	3604320	the appropriate
3604320	3604800	function
3604800	3605820	if it's a
3605820	3606480	TCP packet
3606480	3606860	it calls
3606860	3607220	TCP
3607220	3607640	received
3607640	3608140	if it's a
3608140	3608840	UDPAC packet
3608840	3609180	it calls
3609180	3609500	UDP
3609500	3609900	received
3609900	3610600	etc
3610600	3611540	header
3611540	3612120	checksum
3612120	3613080	header
3613080	3613600	checksum
3613600	3614360	is a very
3614360	3615020	very silly
3615020	3615680	value
3615680	3616700	it's a
3616700	3617740	once complement
3617740	3618160	of once
3618160	3618600	complement
3618600	3619380	of XOR
3619380	3621120	of all
3621120	3622520	the 16
3622520	3623720	bit
3623720	3624340	values
3624340	3624620	like
3624620	3625160	fold it
3625160	3625360	here
3625360	3626080	it's a
3626080	3626340	terrible
3626340	3626760	it's a
3626760	3627080	checksum
3627080	3627340	of the
3627340	3627540	header
3627540	3628200	basically
3628200	3630840	it catches
3630840	3632720	benign errors
3632720	3633740	like if
3633740	3634920	routers used
3634920	3635340	to be very
3635340	3635980	unreliable
3635980	3636340	and once
3636340	3636600	another
3636600	3637120	flip a
3637120	3637320	bit
3637320	3638700	well if
3638700	3639040	you flip
3639040	3639340	a bit
3639340	3639600	in the
3639600	3639840	header
3639840	3640300	you know
3640300	3640660	you can
3640660	3640900	like
3640900	3641500	change
3641500	3641640	the
3641640	3642140	destination
3642140	3642460	of the
3642460	3642680	source
3642680	3643340	so
3643340	3643860	the reason
3643860	3644340	checksum
3644340	3644640	is there
3644640	3644920	is to
3644920	3645160	catch
3645160	3645400	such
3645400	3645760	errors
3645760	3645920	in
3645920	3646340	routers
3646340	3646800	and
3646800	3647020	throw
3647020	3647160	away
3647160	3647280	the
3647280	3647480	pattern
3647480	3649200	but it's
3649200	3649460	not
3649460	3649800	supposed
3649800	3649980	to
3649980	3650360	protect
3650360	3650740	against
3650740	3651800	attack
3651800	3652480	at all
3652480	3654180	okay
3654180	3656560	source
3656560	3656960	address
3656960	3657120	and
3657120	3657560	destination
3657560	3658060	address
3658060	3658880	yay
3658880	3659440	okay
3659440	3660020	that was
3660020	3660500	a 32
3660500	3660800	bit
3660800	3661220	source
3661220	3661760	IP
3661760	3662380	destination
3662380	3662700	IP
3662700	3663920	options
3663920	3664560	one second
3664560	3665180	options
3665180	3666240	all kinds
3666240	3666580	of crap
3666580	3667160	goes there
3667160	3668480	time
3668480	3669300	have you ever
3669300	3669540	used
3669540	3669960	ping
3669960	3670700	trace route
3670700	3671160	anybody
3671160	3673200	that uses
3673200	3673740	options
3673740	3675360	when you
3675360	3675560	use
3675560	3676000	ping
3676000	3676940	you're
3676940	3677160	using
3677160	3677380	what's
3677380	3677500	called
3677500	3677900	record
3677900	3678180	route
3678180	3678640	options
3678640	3678960	because
3678960	3679180	when
3679180	3679560	you
3679560	3679740	do
3679740	3680020	it
3680020	3680640	will
3680640	3680860	show
3680860	3681000	you
3681000	3681120	for
3681120	3681320	example
3681320	3681620	how many
3681620	3682180	seconds
3682180	3682440	it
3682440	3682620	gets
3682620	3683040	sorry
3683040	3683440	ping
3683440	3683560	is
3683560	3683760	more
3683760	3684220	timing
3684220	3685580	ping
3685580	3685720	is
3685720	3685900	about
3685900	3686180	timing
3686180	3686360	so
3686360	3687080	you use
3687080	3687280	what's
3687280	3687400	called
3687400	3687680	timing
3687680	3688020	option
3688020	3688440	it records
3688440	3688900	the time
3688900	3689200	to get
3689200	3689580	to this
3689580	3689840	hop
3689840	3690480	the second
3690480	3690720	hop
3690720	3691100	the third
3691100	3691340	hop
3691340	3691680	all the way
3691680	3691820	to the
3691820	3692260	destination
3692260	3694140	trace
3694140	3694460	route
3694460	3694680	is
3694680	3694860	used
3694860	3695400	record
3695400	3695700	route
3695700	3696100	option
3696100	3696420	which
3696420	3696640	tells
3696640	3696800	you
3696800	3697540	exact
3697540	3698000	route
3698000	3698620	that
3698620	3699000	the packet
3699000	3699380	takes
3699380	3699720	as it
3699720	3699940	gets
3699940	3700060	to
3700060	3700180	the
3700180	3700600	destination
3700600	3701900	so
3701900	3702180	every
3702180	3702480	router
3707160	3707680	okay
3707680	3710020	most packets
3710020	3710680	normal packets
3710680	3711040	don't have
3711040	3711340	options
3711340	3713500	everything you
3713500	3713980	see in red
3713980	3714480	this should be
